"Date","Location","MinTemp","MaxTemp"
"2009-01-20","GoldCoast",19.9,30.9
"2009-01-21","GoldCoast",22.3,31.6
"2009-01-22","GoldCoast",24.1,32.6
"2009-01-23","GoldCoast",23.9,30.9
"2009-01-24","GoldCoast",24.1,31.3
"2009-01-25","GoldCoast",24.8,30.5
"2009-01-26","GoldCoast",23.4,30.4
"2009-01-27","GoldCoast",22.3,30.2
"2009-01-28","GoldCoast",23.5,30.3
"2009-01-29","GoldCoast",22.7,28.4
"2009-01-30","GoldCoast",21.6,30.1
"2009-01-31","GoldCoast",24.2,29.9
"2009-02-01","GoldCoast",22.4,30.4
"2009-02-02","GoldCoast",24.5,29.3
"2009-02-03","GoldCoast",21.7,29.9
"2009-02-04","GoldCoast",23.9,30.6
"2009-02-05","GoldCoast",23.3,30.4
"2009-02-06","GoldCoast",22.8,30.6
"2009-02-07","GoldCoast",24.6,30.1
"2009-02-08","GoldCoast",20.7,30
"2009-02-09","GoldCoast",20.4,34.1
"2009-02-10","GoldCoast",23.7,31.4
"2009-02-11","GoldCoast",23.3,29.5
"2009-02-12","GoldCoast",22,29.5
"2009-02-13","GoldCoast",20.8,24.5
"2009-02-14","GoldCoast",20.7,26.3
"2009-02-15","GoldCoast",19.3,29
"2009-02-16","GoldCoast",19.6,30.4
"2009-02-17","GoldCoast",21.3,28.3
"2009-02-18","GoldCoast",22.4,28.6
"2009-02-19","GoldCoast",21.3,30.7
"2009-02-20","GoldCoast",22.6,31.5
"2009-02-21","GoldCoast",21.7,29.7
"2009-02-22","GoldCoast",21.4,29.3
"2009-02-23","GoldCoast",22.3,29.4
"2009-02-24","GoldCoast",20.4,30.6
"2009-02-25","GoldCoast",21.1,30
"2009-02-26","GoldCoast",21.3,29.8
"2009-02-27","GoldCoast",20.4,28.7
"2009-02-28","GoldCoast",18.9,31.7
"2009-12-01","GoldCoast",19.8,25.9
"2009-12-02","GoldCoast",18.6,25.2
"2009-12-03","GoldCoast",18.4,27.1
"2009-12-04","GoldCoast",18.7,28.4
"2009-12-05","GoldCoast",19.1,29.3
"2009-12-06","GoldCoast",21.7,29.5
"2009-12-07","GoldCoast",22.2,30.7
"2009-12-08","GoldCoast",23,28.5
"2009-12-09","GoldCoast",22.8,NA
"2009-12-10","GoldCoast",20.6,28.5
"2009-12-11","GoldCoast",21.3,28.7
"2009-12-12","GoldCoast",21.2,28.6
"2009-12-13","GoldCoast",22.2,29.2
"2009-12-14","GoldCoast",22.1,30.3
"2009-12-15","GoldCoast",22.7,29.5
"2009-12-16","GoldCoast",20.8,30.1
"2009-12-17","GoldCoast",23,29.4
"2009-12-18","GoldCoast",22.7,30.7
"2009-12-19","GoldCoast",22.7,28.2
"2009-12-20","GoldCoast",21.7,28.4
"2009-12-21","GoldCoast",20.9,28.6
"2009-12-22","GoldCoast",20.1,28.9
"2009-12-23","GoldCoast",21.3,30
"2009-12-24","GoldCoast",21.3,30
"2009-12-25","GoldCoast",22,30.1
"2009-12-26","GoldCoast",22.7,29.2
"2009-12-27","GoldCoast",22.8,28.8
"2009-12-28","GoldCoast",22.9,27
"2009-12-29","GoldCoast",23,28.1
"2009-12-30","GoldCoast",22.1,28.9
"2009-12-31","GoldCoast",23.5,29.8
"2010-01-01","GoldCoast",22.4,29.7
"2010-01-02","GoldCoast",23.2,30.7
"2010-01-03","GoldCoast",24.7,31.5
"2010-01-04","GoldCoast",23.3,27.1
"2010-01-05","GoldCoast",21.6,28.4
"2010-01-06","GoldCoast",21.6,29.1
"2010-01-07","GoldCoast",22.5,28.9
"2010-01-08","GoldCoast",22.7,30.2
"2010-01-09","GoldCoast",21.7,30
"2010-01-10","GoldCoast",21.4,30.1
"2010-01-11","GoldCoast",20.8,29.6
"2010-01-12","GoldCoast",21.4,30.1
"2010-01-13","GoldCoast",20.9,30.4
"2010-01-14","GoldCoast",21.6,30.7
"2010-01-15","GoldCoast",23.1,30.7
"2010-01-16","GoldCoast",22.2,30
"2010-01-17","GoldCoast",21.3,31.6
"2010-01-18","GoldCoast",23,37.9
"2010-01-19","GoldCoast",19.6,28.6
"2010-01-20","GoldCoast",20,29.6
"2010-01-21","GoldCoast",21.1,30.5
"2010-01-22","GoldCoast",21.6,29.7
"2010-01-23","GoldCoast",21.2,30.3
"2010-01-24","GoldCoast",21.6,31.2
"2010-01-25","GoldCoast",22.3,31.9
"2010-01-26","GoldCoast",23.6,33.1
"2010-01-27","GoldCoast",23.5,31
"2010-01-28","GoldCoast",22.8,31.6
"2010-01-29","GoldCoast",20.5,29.9
"2010-01-30","GoldCoast",22.3,29.4
"2010-01-31","GoldCoast",22.7,28
"2010-02-01","GoldCoast",23.2,27.1
"2010-02-02","GoldCoast",22.8,28.5
"2010-02-03","GoldCoast",21.9,28.7
"2010-02-04","GoldCoast",21.2,29.8
"2010-02-05","GoldCoast",23.3,30.9
"2010-02-06","GoldCoast",23.9,30.5
"2010-02-07","GoldCoast",21.1,26
"2010-02-08","GoldCoast",21.1,28.9
"2010-02-09","GoldCoast",21.8,27.6
"2010-02-10","GoldCoast",21.5,28.7
"2010-02-11","GoldCoast",21.1,29.7
"2010-02-12","GoldCoast",21.2,30.6
"2010-02-13","GoldCoast",21.8,31.1
"2010-02-14","GoldCoast",23,31.8
"2010-02-15","GoldCoast",24.5,31.9
"2010-02-16","GoldCoast",23.3,28.4
"2010-02-17","GoldCoast",21.5,28.5
"2010-02-18","GoldCoast",22.6,30
"2010-02-19","GoldCoast",21.1,29.2
"2010-02-20","GoldCoast",21.6,30.2
"2010-02-21","GoldCoast",22,30
"2010-02-22","GoldCoast",20.9,30.1
"2010-02-23","GoldCoast",22.4,31.3
"2010-02-24","GoldCoast",24.6,27.7
"2010-02-25","GoldCoast",22,27.9
"2010-02-26","GoldCoast",21.1,28.4
"2010-02-27","GoldCoast",21,27.7
"2010-02-28","GoldCoast",21.7,28
"2010-12-01","GoldCoast",21.8,27.1
"2010-12-02","GoldCoast",21,26.4
"2010-12-03","GoldCoast",20.9,23.4
"2010-12-04","GoldCoast",20.9,23.1
"2010-12-05","GoldCoast",19.9,26
"2010-12-06","GoldCoast",20.5,24.6
"2010-12-07","GoldCoast",20.9,26.5
"2010-12-08","GoldCoast",22.3,28.3
"2010-12-09","GoldCoast",22.1,28.4
"2010-12-10","GoldCoast",21.6,30.5
"2010-12-11","GoldCoast",24.1,29.7
"2010-12-12","GoldCoast",20.6,26.8
"2010-12-13","GoldCoast",21.8,28.3
"2010-12-14","GoldCoast",21.1,29.1
"2010-12-15","GoldCoast",20,28.6
"2010-12-16","GoldCoast",21.7,31.3
"2010-12-17","GoldCoast",22.1,29.9
"2010-12-18","GoldCoast",22,28.3
"2010-12-19","GoldCoast",21,23.4
"2010-12-20","GoldCoast",17.9,30
"2010-12-21","GoldCoast",15.1,27.2
"2010-12-22","GoldCoast",18.4,25
"2010-12-23","GoldCoast",19.3,26.5
"2010-12-24","GoldCoast",22.7,25.6
"2010-12-25","GoldCoast",22.2,24.8
"2010-12-26","GoldCoast",21.5,24
"2010-12-27","GoldCoast",21.4,25.6
"2010-12-28","GoldCoast",21.2,25.6
"2010-12-29","GoldCoast",21.6,28.3
"2010-12-30","GoldCoast",21.1,29.3
"2010-12-31","GoldCoast",21.3,28.4
"2011-01-01","GoldCoast",21.8,28
"2011-01-02","GoldCoast",22.8,29.5
"2011-01-03","GoldCoast",22.8,29.1
"2011-01-04","GoldCoast",21.9,30.2
"2011-01-05","GoldCoast",21.9,28.5
"2011-01-06","GoldCoast",20.3,25.5
"2011-01-07","GoldCoast",19.2,26.8
"2011-01-08","GoldCoast",22.6,27.7
"2011-01-09","GoldCoast",23,26.6
"2011-01-10","GoldCoast",23.5,26.4
"2011-01-11","GoldCoast",24.3,27.7
"2011-01-12","GoldCoast",23.8,29.3
"2011-01-13","GoldCoast",23.8,28.2
"2011-01-14","GoldCoast",22.6,28.4
"2011-01-15","GoldCoast",21.4,28.5
"2011-01-16","GoldCoast",20.3,29.1
"2011-01-17","GoldCoast",18.3,29.9
"2011-01-18","GoldCoast",23.1,30.4
"2011-01-19","GoldCoast",24.4,30.6
"2011-01-20","GoldCoast",21.5,27.9
"2011-01-21","GoldCoast",20.8,27.6
"2011-01-22","GoldCoast",20.4,28.4
"2011-01-23","GoldCoast",19.5,28.4
"2011-01-24","GoldCoast",18.4,28.7
"2011-01-25","GoldCoast",20.9,29.1
"2011-01-26","GoldCoast",21.7,29.7
"2011-01-27","GoldCoast",21.6,29.7
"2011-01-28","GoldCoast",23.7,29
"2011-01-29","GoldCoast",22.6,29
"2011-01-30","GoldCoast",22.8,28.6
"2011-01-31","GoldCoast",22.9,30.1
"2011-02-01","GoldCoast",23.7,30.4
"2011-02-02","GoldCoast",24.5,30.4
"2011-02-03","GoldCoast",24.4,30.8
"2011-02-04","GoldCoast",24.7,30.6
"2011-02-05","GoldCoast",24.7,31.3
"2011-02-06","GoldCoast",24.7,30
"2011-02-07","GoldCoast",22.9,28.4
"2011-02-08","GoldCoast",22,26
"2011-02-09","GoldCoast",20.7,28.8
"2011-02-10","GoldCoast",20.5,28.8
"2011-02-11","GoldCoast",20.7,27.5
"2011-02-12","GoldCoast",20.2,29.8
"2011-02-13","GoldCoast",21.1,29.9
"2011-02-14","GoldCoast",23.4,30.4
"2011-02-15","GoldCoast",22,29.2
"2011-02-16","GoldCoast",21.2,28.5
"2011-02-17","GoldCoast",23.1,28.9
"2011-02-18","GoldCoast",21.3,29.6
"2011-02-19","GoldCoast",23.1,29.9
"2011-02-20","GoldCoast",23.2,34.8
"2011-02-21","GoldCoast",24.5,31.8
"2011-02-22","GoldCoast",21.2,30.5
"2011-02-23","GoldCoast",18,27
"2011-02-24","GoldCoast",19.4,27.7
"2011-02-25","GoldCoast",18.7,28.2
"2011-02-26","GoldCoast",19.7,28.9
"2011-02-27","GoldCoast",21.6,29.9
"2011-02-28","GoldCoast",22.9,32.3
"2011-12-01","GoldCoast",21.8,26.4
"2011-12-02","GoldCoast",17.8,25.9
"2011-12-03","GoldCoast",17.5,26.8
"2011-12-04","GoldCoast",16.9,26.5
"2011-12-05","GoldCoast",20,26.2
"2011-12-06","GoldCoast",17,23
"2011-12-07","GoldCoast",17,20.9
"2011-12-08","GoldCoast",17.4,25
"2011-12-09","GoldCoast",17.7,26.5
"2011-12-10","GoldCoast",19.1,27.9
"2011-12-11","GoldCoast",19.4,29.2
"2011-12-12","GoldCoast",21.4,28.8
"2011-12-13","GoldCoast",19.2,26.9
"2011-12-14","GoldCoast",18.7,26.4
"2011-12-15","GoldCoast",19.4,26.2
"2011-12-16","GoldCoast",18.8,26.9
"2011-12-17","GoldCoast",17.9,26.8
"2011-12-18","GoldCoast",17.3,26
"2011-12-19","GoldCoast",18.5,27.7
"2011-12-20","GoldCoast",20.6,29.4
"2011-12-21","GoldCoast",21.6,28.1
"2011-12-22","GoldCoast",21.2,26.4
"2011-12-23","GoldCoast",22.9,26.7
"2011-12-24","GoldCoast",20.7,27
"2011-12-25","GoldCoast",21.9,27.6
"2011-12-26","GoldCoast",20.1,28.5
"2011-12-27","GoldCoast",21,29.7
"2011-12-28","GoldCoast",19,28.2
"2011-12-29","GoldCoast",20.4,28.8
"2011-12-30","GoldCoast",19.5,28.1
"2011-12-31","GoldCoast",19.4,26.3
"2012-01-01","GoldCoast",18.6,27.5
"2012-01-02","GoldCoast",18.8,27.3
"2012-01-03","GoldCoast",19,27.5
"2012-01-04","GoldCoast",18.9,28.6
"2012-01-05","GoldCoast",21.7,27.6
"2012-01-06","GoldCoast",19.7,29.1
"2012-01-07","GoldCoast",21.5,29.2
"2012-01-08","GoldCoast",22.7,29.6
"2012-01-09","GoldCoast",23.8,31.4
"2012-01-10","GoldCoast",24.6,29.6
"2012-01-11","GoldCoast",22.4,32.1
"2012-01-12","GoldCoast",22.2,27.7
"2012-01-13","GoldCoast",20.5,27.5
"2012-01-14","GoldCoast",19.9,28.3
"2012-01-15","GoldCoast",19.5,26.1
"2012-01-16","GoldCoast",20,25.1
"2012-01-17","GoldCoast",20.3,27.4
"2012-01-18","GoldCoast",19.6,28.7
"2012-01-19","GoldCoast",20.2,29.1
"2012-01-20","GoldCoast",22.1,29.6
"2012-01-21","GoldCoast",21.2,29.9
"2012-01-22","GoldCoast",22.3,30.1
"2012-01-23","GoldCoast",21.9,26.9
"2012-01-24","GoldCoast",21.5,24.1
"2012-01-25","GoldCoast",21.5,25.2
"2012-01-26","GoldCoast",22,27.9
"2012-01-27","GoldCoast",22.3,24.7
"2012-01-28","GoldCoast",22.2,25
"2012-01-29","GoldCoast",22.2,26
"2012-01-30","GoldCoast",22.1,28.2
"2012-01-31","GoldCoast",22.5,29.8
"2012-02-01","GoldCoast",23,30.4
"2012-02-02","GoldCoast",22.9,29.3
"2012-02-03","GoldCoast",21.6,28.3
"2012-02-04","GoldCoast",20.4,28.7
"2012-02-05","GoldCoast",20.4,28.4
"2012-02-06","GoldCoast",22.4,29.3
"2012-02-07","GoldCoast",22.8,29.3
"2012-02-08","GoldCoast",22.1,30.4
"2012-02-09","GoldCoast",21.5,28.9
"2012-02-10","GoldCoast",19.9,27.5
"2012-02-11","GoldCoast",20.3,28.9
"2012-02-12","GoldCoast",22.2,30.8
"2012-02-13","GoldCoast",21.2,28.8
"2012-02-14","GoldCoast",20.8,28.9
"2012-02-15","GoldCoast",21.2,29.8
"2012-02-16","GoldCoast",21,29.1
"2012-02-17","GoldCoast",21.6,29.7
"2012-02-18","GoldCoast",21.4,29.8
"2012-02-19","GoldCoast",21.1,29.9
"2012-02-20","GoldCoast",21.5,32.4
"2012-02-21","GoldCoast",21.6,30.1
"2012-02-22","GoldCoast",22.4,28.5
"2012-02-23","GoldCoast",20.9,23.1
"2012-02-24","GoldCoast",20.6,25.3
"2012-02-25","GoldCoast",21.4,27.6
"2012-02-26","GoldCoast",23.3,28.8
"2012-02-27","GoldCoast",23.3,29.9
"2012-02-28","GoldCoast",24.5,30.1
"2012-02-29","GoldCoast",21.3,31.1
"2013-01-01","GoldCoast",21.4,29.2
"2013-01-02","GoldCoast",21.2,31.1
"2013-01-03","GoldCoast",23,29.1
"2013-01-04","GoldCoast",21,29.6
"2013-01-05","GoldCoast",22.8,28
"2013-01-06","GoldCoast",23.7,29.7
"2013-01-07","GoldCoast",23.9,31.1
"2013-01-08","GoldCoast",22.1,29.7
"2013-01-09","GoldCoast",22.8,31.6
"2013-01-10","GoldCoast",24,30.2
"2013-01-11","GoldCoast",25.4,30.6
"2013-01-12","GoldCoast",25.2,32.3
"2013-01-13","GoldCoast",24.5,30.7
"2013-01-14","GoldCoast",24.4,27.6
"2013-01-15","GoldCoast",20.7,29.6
"2013-01-16","GoldCoast",20.5,28.9
"2013-01-17","GoldCoast",20,29.4
"2013-01-18","GoldCoast",21.1,29.7
"2013-01-19","GoldCoast",23.9,32.5
"2013-01-20","GoldCoast",22.9,29.1
"2013-01-21","GoldCoast",22.5,29
"2013-01-22","GoldCoast",21.2,30.2
"2013-01-23","GoldCoast",22.1,30.6
"2013-01-24","GoldCoast",22.7,27.7
"2013-01-25","GoldCoast",23,27.6
"2013-01-26","GoldCoast",23.7,25.5
"2013-01-27","GoldCoast",23.8,24.5
"2013-01-28","GoldCoast",22.6,26.9
"2013-01-29","GoldCoast",23,31.1
"2013-01-30","GoldCoast",23.4,29.3
"2013-01-31","GoldCoast",22.6,27.6
"2013-12-01","GoldCoast",17.4,25.4
"2013-12-02","GoldCoast",16.8,26.6
"2013-12-03","GoldCoast",17.4,26.6
"2013-12-04","GoldCoast",16.5,27.4
"2013-12-05","GoldCoast",21,30.5
"2013-12-06","GoldCoast",19,25.5
"2013-12-07","GoldCoast",16,25.8
"2013-12-08","GoldCoast",17.2,26.5
"2013-12-09","GoldCoast",17.8,27.2
"2013-12-10","GoldCoast",20.7,27.8
"2013-12-11","GoldCoast",20.4,28.9
"2013-12-12","GoldCoast",20.3,25.9
"2013-12-13","GoldCoast",18.7,27.6
"2013-12-14","GoldCoast",19.8,28.2
"2013-12-15","GoldCoast",21.1,28.4
"2013-12-16","GoldCoast",22.1,29.2
"2013-12-17","GoldCoast",20.4,27.8
"2013-12-18","GoldCoast",22,28.4
"2013-12-19","GoldCoast",21.5,28.6
"2013-12-20","GoldCoast",18.4,28
"2013-12-21","GoldCoast",19.6,28.9
"2013-12-22","GoldCoast",19.2,28.6
"2013-12-23","GoldCoast",21.3,30.4
"2013-12-24","GoldCoast",22.1,29.8
"2013-12-25","GoldCoast",21.2,28.3
"2013-12-26","GoldCoast",20.5,30.6
"2013-12-27","GoldCoast",22.4,28.8
"2013-12-28","GoldCoast",20.1,29.3
"2013-12-29","GoldCoast",23.1,32.8
"2013-12-30","GoldCoast",21.2,28.8
"2013-12-31","GoldCoast",22.8,28.4
"2014-01-01","GoldCoast",22.2,28.5
"2014-01-02","GoldCoast",21.2,30.8
"2014-01-03","GoldCoast",23,31.4
"2014-01-04","GoldCoast",25.3,33.3
"2014-01-05","GoldCoast",23.2,30.6
"2014-01-06","GoldCoast",24,30.7
"2014-01-07","GoldCoast",21.9,27.5
"2014-01-08","GoldCoast",23,28.4
"2014-01-09","GoldCoast",19.5,28.8
"2014-01-10","GoldCoast",19.1,28.7
"2014-01-11","GoldCoast",20.8,28.9
"2014-01-12","GoldCoast",19.8,29.4
"2014-01-13","GoldCoast",20.9,30.7
"2014-01-14","GoldCoast",21.5,29.5
"2014-01-15","GoldCoast",23.4,29.3
"2014-01-16","GoldCoast",23.5,29.3
"2014-01-17","GoldCoast",23.1,29
"2014-01-18","GoldCoast",20,30.6
"2014-01-19","GoldCoast",21.2,29.1
"2014-01-20","GoldCoast",20.8,29.8
"2014-01-21","GoldCoast",24.2,31
"2014-01-22","GoldCoast",21.8,30.6
"2014-01-23","GoldCoast",23.6,28
"2014-01-24","GoldCoast",20.9,28.1
"2014-01-25","GoldCoast",23.1,26.7
"2014-01-26","GoldCoast",20.8,27.8
"2014-01-27","GoldCoast",19.7,27.9
"2014-01-28","GoldCoast",21.6,28.8
"2014-01-29","GoldCoast",22.3,27.2
"2014-01-30","GoldCoast",20.9,27.4
"2014-01-31","GoldCoast",22.7,27.4
"2014-02-01","GoldCoast",23,28.6
"2014-02-02","GoldCoast",22.4,29.8
"2014-02-03","GoldCoast",21,28.6
"2014-02-04","GoldCoast",21.1,29.3
"2014-02-05","GoldCoast",21.6,29.6
"2014-02-06","GoldCoast",19.4,27.9
"2014-02-07","GoldCoast",19.3,28
"2014-02-08","GoldCoast",20.9,28.7
"2014-02-09","GoldCoast",21.9,26.9
"2014-02-10","GoldCoast",22.4,28.9
"2014-02-11","GoldCoast",21.9,29.4
"2014-02-12","GoldCoast",20.3,29.6
"2014-02-13","GoldCoast",21,29.5
"2014-02-14","GoldCoast",22.7,29.3
"2014-02-15","GoldCoast",23.7,30.8
"2014-02-16","GoldCoast",25,31.5
"2014-02-17","GoldCoast",24.5,30.2
"2014-02-18","GoldCoast",23.8,29.4
"2014-02-19","GoldCoast",23.8,32
"2014-02-20","GoldCoast",25.9,32.1
"2014-02-21","GoldCoast",24.7,29.8
"2014-02-22","GoldCoast",23.2,26.4
"2014-02-23","GoldCoast",21.9,28.6
"2014-02-24","GoldCoast",20.1,27.3
"2014-02-25","GoldCoast",20.1,28.1
"2014-02-26","GoldCoast",20.3,29
"2014-02-27","GoldCoast",20.4,29.1
"2014-02-28","GoldCoast",21.2,29.7
"2014-12-01","GoldCoast",19.2,28.1
"2014-12-02","GoldCoast",21.7,28.7
"2014-12-03","GoldCoast",19.8,28.5
"2014-12-04","GoldCoast",21.3,28.3
"2014-12-05","GoldCoast",21.2,29.1
"2014-12-06","GoldCoast",20.5,25.3
"2014-12-07","GoldCoast",20.8,26.2
"2014-12-08","GoldCoast",21.3,27
"2014-12-09","GoldCoast",19.3,31.7
"2014-12-10","GoldCoast",19.5,27.8
"2014-12-11","GoldCoast",21.2,28.8
"2014-12-12","GoldCoast",19.4,25.8
"2014-12-13","GoldCoast",19,23.4
"2014-12-14","GoldCoast",19.4,26.5
"2014-12-15","GoldCoast",17.9,27.7
"2014-12-16","GoldCoast",18.8,28.8
"2014-12-17","GoldCoast",22.6,36.9
"2014-12-18","GoldCoast",23.9,30.9
"2014-12-19","GoldCoast",20.3,32.1
"2014-12-20","GoldCoast",22,28.8
"2014-12-21","GoldCoast",22.8,28.9
"2014-12-22","GoldCoast",22.1,29
"2014-12-23","GoldCoast",20,29
"2014-12-24","GoldCoast",21.6,28.5
"2014-12-25","GoldCoast",23.6,29
"2014-12-26","GoldCoast",23.1,31.3
"2014-12-27","GoldCoast",20.7,24.3
"2014-12-28","GoldCoast",20.1,25.2
"2014-12-29","GoldCoast",21.7,29.2
"2014-12-30","GoldCoast",23.1,35.4
"2014-12-31","GoldCoast",23.5,30.7
"2015-01-01","GoldCoast",21.4,30.9
"2015-01-02","GoldCoast",24.6,30.1
"2015-01-03","GoldCoast",24,30.1
"2015-01-04","GoldCoast",22.4,30.1
"2015-01-05","GoldCoast",21.6,28
"2015-01-06","GoldCoast",22.8,29.3
"2015-01-07","GoldCoast",21.1,26.4
"2015-01-08","GoldCoast",20.6,27.7
"2015-01-09","GoldCoast",20.7,29.6
"2015-01-10","GoldCoast",22.7,29.5
"2015-01-11","GoldCoast",23.4,28
"2015-01-12","GoldCoast",21.9,29.1
"2015-01-13","GoldCoast",22.9,27.2
"2015-01-14","GoldCoast",23.1,29.4
"2015-01-15","GoldCoast",24.7,36.5
"2015-01-16","GoldCoast",22.4,30.9
"2015-01-17","GoldCoast",23.6,31.6
"2015-01-18","GoldCoast",25.3,32.2
"2015-01-19","GoldCoast",24.8,30.8
"2015-01-20","GoldCoast",19.2,27.9
"2015-01-21","GoldCoast",20.5,30.2
"2015-01-22","GoldCoast",23,28.9
"2015-01-23","GoldCoast",22,25.7
"2015-01-24","GoldCoast",19.4,29.4
"2015-01-25","GoldCoast",23.7,33.4
"2015-01-26","GoldCoast",22.5,30.8
"2015-01-27","GoldCoast",25.3,30.3
"2015-01-28","GoldCoast",20.9,27.9
"2015-01-29","GoldCoast",21,29.4
"2015-01-30","GoldCoast",19.9,28.8
"2015-01-31","GoldCoast",21.4,31.5
"2015-02-01","GoldCoast",18.8,30
"2015-02-02","GoldCoast",20.9,26.9
"2015-02-03","GoldCoast",21.3,28.5
"2015-02-04","GoldCoast",20.6,28.2
"2015-02-05","GoldCoast",21,28.9
"2015-02-06","GoldCoast",20.5,27.8
"2015-02-07","GoldCoast",20.2,28.8
"2015-02-08","GoldCoast",20.1,29.2
"2015-02-09","GoldCoast",20.8,30.2
"2015-02-10","GoldCoast",20.9,28.2
"2015-02-11","GoldCoast",20.7,29.2
"2015-02-12","GoldCoast",21,29.7
"2015-02-13","GoldCoast",21.1,28.2
"2015-02-14","GoldCoast",20.9,29.6
"2015-02-15","GoldCoast",21.1,29
"2015-02-16","GoldCoast",20.6,29
"2015-02-17","GoldCoast",22.2,29.2
"2015-02-18","GoldCoast",22.1,29.5
"2015-02-19","GoldCoast",23.1,25.8
"2015-02-20","GoldCoast",22,24.5
"2015-02-21","GoldCoast",21,24.4
"2015-02-22","GoldCoast",22.5,27.1
"2015-02-23","GoldCoast",23.1,28
"2015-02-24","GoldCoast",21.9,28.2
"2015-02-25","GoldCoast",21.9,28.7
"2015-02-26","GoldCoast",20.9,29.3
"2015-02-27","GoldCoast",22.8,29.8
"2015-02-28","GoldCoast",21.5,28.9
"2015-12-01","GoldCoast",22.8,30.1
"2015-12-02","GoldCoast",23.7,27.4
"2015-12-03","GoldCoast",20.7,26.1
"2015-12-04","GoldCoast",18.8,26.2
"2015-12-05","GoldCoast",18.5,27.9
"2015-12-06","GoldCoast",18,28.2
"2015-12-07","GoldCoast",18.7,28.8
"2015-12-08","GoldCoast",20.6,29.3
"2015-12-09","GoldCoast",21,30.9
"2015-12-10","GoldCoast",23.2,31.2
"2015-12-11","GoldCoast",21,31.1
"2015-12-12","GoldCoast",21.5,22.7
"2015-12-13","GoldCoast",19.1,27.4
"2015-12-14","GoldCoast",18.7,27.4
"2015-12-15","GoldCoast",20.9,28.7
"2015-12-16","GoldCoast",22.7,27.4
"2015-12-17","GoldCoast",20.3,28.9
"2015-12-18","GoldCoast",19.7,29
"2015-12-19","GoldCoast",19.5,28.8
"2015-12-20","GoldCoast",19.8,29.2
"2015-12-21","GoldCoast",22.5,30.3
"2015-12-22","GoldCoast",20.9,29.6
"2015-12-23","GoldCoast",21.1,29.5
"2015-12-24","GoldCoast",20.9,28.4
"2015-12-25","GoldCoast",20.5,26.7
"2015-12-26","GoldCoast",18.4,29.4
"2015-12-27","GoldCoast",23.7,29
"2015-12-28","GoldCoast",20,28.1
"2015-12-29","GoldCoast",18.2,26
"2015-12-30","GoldCoast",18.7,28.3
"2015-12-31","GoldCoast",20.9,28.1
"2016-01-01","GoldCoast",20,28.6
"2016-01-02","GoldCoast",18.2,28.6
"2016-01-03","GoldCoast",21.1,27.7
"2016-01-04","GoldCoast",19.2,28.2
"2016-01-05","GoldCoast",21.6,26
"2016-01-06","GoldCoast",21.3,28.8
"2016-01-07","GoldCoast",21,28.9
"2016-01-08","GoldCoast",NA,28.1
"2016-01-09","GoldCoast",19.7,29
"2016-01-10","GoldCoast",20,28.6
"2016-01-11","GoldCoast",20.5,28.9
"2016-01-12","GoldCoast",21.7,NA
"2016-01-13","GoldCoast",22.2,29.9
"2016-01-14","GoldCoast",21.2,30.3
"2016-01-15","GoldCoast",22.3,30.6
"2016-01-16","GoldCoast",18.7,26
"2016-01-17","GoldCoast",19.4,28.3
"2016-01-18","GoldCoast",19.7,28.8
"2016-01-19","GoldCoast",20,27.8
"2016-01-20","GoldCoast",19.3,29.7
"2016-01-21","GoldCoast",20.7,30.5
"2016-01-22","GoldCoast",22.5,30.5
"2016-01-23","GoldCoast",23.8,27.8
"2016-01-24","GoldCoast",22.3,30.1
"2016-01-25","GoldCoast",21.7,30.2
"2016-01-26","GoldCoast",22.7,29.3
"2016-01-27","GoldCoast",21,29.2
"2016-01-28","GoldCoast",22.2,28.5
"2016-01-29","GoldCoast",22.8,33.6
"2016-01-30","GoldCoast",22.5,29.2
"2016-01-31","GoldCoast",23.7,31.8
"2016-02-01","GoldCoast",22.5,31.4
"2016-02-02","GoldCoast",23.4,34.1
"2016-02-03","GoldCoast",22.7,29.6
"2016-02-04","GoldCoast",23.1,26
"2016-02-05","GoldCoast",22.2,29
"2016-02-06","GoldCoast",21.6,28.2
"2016-02-07","GoldCoast",21.6,27.8
"2016-02-08","GoldCoast",20.6,29.9
"2016-02-09","GoldCoast",22.5,28.7
"2016-02-10","GoldCoast",21.6,29.2
"2016-02-11","GoldCoast",21.5,29.9
"2016-02-12","GoldCoast",21.5,29.6
"2016-02-13","GoldCoast",22.4,27.8
"2016-02-14","GoldCoast",22.1,30.5
"2016-02-15","GoldCoast",21.2,30.9
"2016-02-16","GoldCoast",21.5,29.9
"2016-02-17","GoldCoast",23.6,30.8
"2016-02-18","GoldCoast",23.9,30.8
"2016-02-19","GoldCoast",25.6,31.1
"2016-02-20","GoldCoast",24.5,29.6
"2016-02-21","GoldCoast",24,30.2
"2016-02-22","GoldCoast",23.5,29.8
"2016-02-23","GoldCoast",21.6,29
"2016-02-24","GoldCoast",21.8,29.5
"2016-02-25","GoldCoast",21.5,28.8
"2016-02-26","GoldCoast",20.1,28.7
"2016-02-27","GoldCoast",24,30.5
"2016-02-28","GoldCoast",22.4,30.8
"2016-02-29","GoldCoast",23.2,30.5
"2016-12-01","GoldCoast",18.6,27.9
"2016-12-02","GoldCoast",20.7,27.3
"2016-12-03","GoldCoast",21,27.3
"2016-12-04","GoldCoast",19.7,28
"2016-12-05","GoldCoast",21,29.7
"2016-12-06","GoldCoast",19,32.3
